CID,SMILES
12608666,CCOP(=O)(C(C1=CC=C(O1)[N+](=O)[O-])O)OCC
12656839,CC1=CC(=O)N(O1)C(=O)N
11056369,CC1(N([C@@H](CO1)C(=O)N(C)OC)C(=O)OCC2=CC=CC=C2)C
12683240,CN(C(=O)C1(CCCCC1)O)O
12501557,C1=C(OC(=C1[N+](=O)[O-])N=[N+]=[N-])[N+](=O)[O-]
12200963,COC(=N)C1=CC=C(O1)[N+](=O)[O-]
12308485,CC1=CC=CC=C1N(C(=O)C2=CC=C(C=C2)I)O
12308486,CC1=CC=CC=C1N(C(=O)C2=CC=CC=C2[N+](=O)[O-])O
12308487,CC1=CC=CC=C1N(C(=O)C2=CC(=CC=C2)[N+](=O)[O-])O
12308488,CC1=CC=CC=C1N(C(=O)C2=CC=C(C=C2)[N+](=O)[O-])O
12507073,C1=CC2=C(C=C1Cl)C(=C(O2)[N+](=O)[O-])N
11521207,C1=CC(=C(C(=C1)Cl)N)C(=O)NO
12683246,CN1C(=O)C(OC(=O)O1)(C2=CC=CC=C2)C3=CC=CC=C3
9877878,CC(CC1=CC=CC(=O)N1O)CC(C)(C)C
9945202,C1=CC=C2C(=C1)C=CC=C2CNC(=O)C3=CC=C(S3)C(=O)NO
10242370,CC1=CC2=C(O1)C(=O)N(C3=CC=CC=C32)O
10316524,CC(=O)ON(C(=O)C1=CC=CC=C1)OCC2=CC=C(C=C2)C3=CC=CC=C3
10420779,CC1=C2C(=CN1)C3=CC=CC=C3N(C2=O)O
10586090,CCSCC1=CC=CC=C1C(=O)N(C)OC
10678720,CCCCCC1=C(ONC1=O)C
10895240,C1CC(=O)N(C1=O)OC(=O)CCNC(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4
10989196,CC1=CC=C(C=C1)C2=NOC(=[N+]2[O-])C3=CC=C(C=C3)C
11175126,CC(C)(C)OC(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NO
11310622,C[C@@H]1[C@H]2C=CC=C[C@@H]([C@@H]1C(=O)N(C)OC)O2
12271816,C1=CC(=CC=C1C2=NOS(=O)O2)[N+](=O)[O-]
12308489,CC1=CC=CC=C1N(C(=O)C2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-])O
12316380,CC(=O)N1C(=NC(=N1)SC)C2=CC=C(O2)[N+](=O)[O-]
12323812,CC1=NN=C(C(=O)N1O)C(C)(C)C
12323819,CC1=NN=C(C(=O)N1OC)C(C)(C)C
12323820,CCC1=NN=C(C(=O)N1OC)C(C)(C)C
12326440,CC1(CC(=O)N(O1)C(=O)N(C)C)C
12326441,CN(C)C(=O)N1C(=O)CC(O1)C2=CC=CC=C2
12334968,C1C2=C(C=CC(=C2)Cl)C(=O)ON1C(=O)C3=CC=C(C=C3)[N+](=O)[O-]
12347093,C1=CC=C(C=C1)C2=CC(=O)N3C(=N2)N=C(O3)C4=CC=CC=C4
12359537,C1=C(OC(=C1)[N+](=O)[O-])C(=O)C2C(C2C(=O)C3=CC=C(O3)[N+](=O)[O-])C(=O)C4=CC=C(O4)[N+](=O)[O-]
12528401,CNC(=O)C1=CCCON1C(=O)CCl
12539806,CC(C)(C)N(C(=O)C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC2CCCCC2
12572955,C1=CC=C2C(=C1)C(=O)N(C2=O)CC3=CC=C(O3)[N+](=O)[O-]
12589370,CC1(CC(=O)N(O1)C2=CC=C(C=C2)Cl)OC
12589365,CC1(CC(=O)N(O1)C2=CC(=C(C=C2)Cl)Cl)O
12589366,CC1(CC(=O)N(O1)C2=CC(=CC(=C2)Cl)Cl)O
12589371,CC1(CC(=O)N(O1)C2=CC(=CC(=C2)Cl)Cl)OC
12378891,CN1C=CC2=C(C1=O)C=C(O2)[N+](=O)[O-]
12695739,CC(CC(=O)NO)C1=CC=CC=C1
10059089,CC1=CC2=C(N1)C(=O)N(C3=CC=CC=C32)O
10262712,CC1=C2C(=CO1)C3=CC=CC=C3N(C2=O)O
10773345,CC1=C(ONC1=O)C2=CC=CO2
11788836,CC1([C@@H]2CC[C@]1(C(=O)C2)C(=O)NO)C
12236354,COC1=C(C=C(C=C1Cl)C(=O)NO)Cl
12252332,CC1(CCCCO1)C(=O)NO
12347015,CC1=CSC(=N1)/C=C/C2=CC=C(O2)[N+](=O)[O-]
12426646,C1=C(OC(=C1)[N+](=O)[O-])CN2C=C(C(=O)NC2=O)I
12467772,CC1=CC(=O)N(O1)C(=O)NC
12604070,CC(=O)N(C(=O)C(C1=CC=CC=C1)Cl)OC(=O)C
9899254,C1=CC=C(C=C1)C#C/C=C/C(=O)C(=O)NO
10263580,C[C@H](C(=O)NO)NC(=O)OCC1=CC=CC=C1
10426136,C1=CC=C2C(=C1)C(=CN2)CC(=O)ON3C(=O)C4=CC=CC=C4N=N3
12515235,C1=C(OC(=C1)[N+](=O)[O-])CC(C2=CC=C(O2)[N+](=O)[O-])Br
10510972,CC1=C(C(=O)NO1)SC
10923403,CCN1C(=O)C(CO1)NC(=O)OCC2=CC=CC=C2
11515632,C1=CC2=C(C=CC(=C2)N)C=C1C(=O)NNC(=O)C3=CC=C(O3)[N+](=O)[O-]
12405501,CC(=O)ONC(=O)CCC1=CC=CC=C1
12467786,CCN(CC)C(=O)N1C(=O)C=C(O1)C
12517219,C1=CN=CC(=C1C(=O)NO)N
10977867,CN1C(=O)C(CO1)NC(=O)OCC2=CC=CC=C2
12452884,COC(=O)/C(=C/C1=CC=C(O1)[N+](=O)[O-])/[N+](=O)[O-]
10044962,CCCCCCC(CCCCCCC(=O)CCN(C(=O)C(CO)N)O)O
10662496,COC1=CC=CC(=C1)C#CCON2C(=O)C3=CC=CC=C3C2=O
11026600,CC(C)(C)OC(=O)C(CC(=O)ON1C(=O)CCC1=O)(CC(=O)ON2C(=O)CCC2=O)O
11044233,C1[C@@H](NCC2=CC=CC=C21)C(=O)NOCC3=CC=CC=C3
11084804,CCC/C=C/C=C(/C)\C(=O)N(C)OC
11324352,CONC(=O)C1=C(N=C(S1)C2=CC=CC=C2)C3=CC=CC=C3
11712233,CC(C)(C)OC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)NCC(=O)NOC(=O)C2=CC=CC=C2
11807020,C1C[C@H](N(C1)CCCC2=CC=CC=C2)C(=O)NO
11830508,CC1(OC[C@@H](O1)CC(=O)N(C)OC)C
12380727,CCOC(=O)CNC1=CC=CC=C1C(=O)ON2C(=O)CCC2=O
12457828,CCC1(C(=O)NC(=O)N(C1=O)OC)CC
12703026,C1=CC=C(C=C1)C2=C(OC(=C2C3=CC=CC=C3)[N+](=O)[O-])C4=NN=C(O4)N
10156023,CC(C)CCNC(=O)C1CCCN1C(=O)N(CCC(C)C)CC(=O)NO
10784801,CC1=CC=C(C=C1)S(=O)(=O)OCCON2C(=O)C3=CC=CC=C3C2=O
12247046,CCCCON1C=CC=CC1=O
9668416,C1=CC(=CC=C1/C=N/NC(=S)N)C2=CC=C(O2)[N+](=O)[O-]
9668608,CC1=C(C=C(C(=C1Br)OCC(=O)N/N=C/C=C/C2=CC=C(O2)[N+](=O)[O-])C(C)C)Br
9669731,C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)CCCCCC(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-]
9672261,COC1=C(C=C(C=C1)C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])I
9672513,CC1=CC(=C(C=C1)NC(=O)CCC(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])C
9672547,CC1=C(C=CC=C1Cl)NC(=O)CCC(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-]
9672832,C1=CC=C2C(=C1)C(=NN=C2Cl)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
9672847,C1=CC=C(C=C1)C2=CC=CC=C2OCC(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
9672957,CCC(C)C1=CC=CC=C1OCC(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-]
9673077,CC1=CC(=CC(=C1OCC(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])Br)Br
9673875,CC1=C(C=CC(=C1)OCC(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])Br
9674369,COC1=CC(=C(C=C1)OC)S(=O)(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-]
9675680,CCOC1=CC=C(C=C1)C2=C(C(C3=CC=CC=C3O2)C4=CC=CC=C4)/C=N/NC(=O)C5=CC=C(O5)[N+](=O)[O-]
9676069,CC(C(=O)N/N=C/C1=CC=C(O1)[N+](=O)[O-])OC2=CC(=CC=C2)Cl
9676073,CC(C(=O)N/N=C/C1=CC=C(O1)[N+](=O)[O-])OC2=CC=CC=C2Br
9676075,CCC(C(=O)N/N=C/C1=CC=C(O1)[N+](=O)[O-])OC2=C(C3=CC=CC=C3C=C2)Br
9676420,C1=C(OC(=C1)[N+](=O)[O-])/C=N/NC(=O)C2=CC=C(O2)Br
9676970,C1=CC=C2C(=C1)NC(=N2)SCC(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
9678156,C1COC2=C(O1)C=CC(=C2)C(=O)NCC(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
9679955,CCC1=CC(=C(C=C1)OCC(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])Br
9680126,C1=CC(=C(C=C1Br)Cl)OCC(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-]
9680251,C1=CC=C2C(=C1)C=CC(=C2Br)OCC(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
9680702,CC1=C(C=C(C=N1)[N+](=O)[O-])C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-]
9681297,COC1=CC2=C(C=C1)C3=C(CC2)SC(=N3)/N=C/C4=CC=C(O4)[N+](=O)[O-]
9681369,COC1=CN=C(N=C1)N/N=C/C2=CC=C(O2)[N+](=O)[O-]
9681785,COC1=C(C=C(C=C1)Cl)C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-]
9685174,C1=CC=C(C=C1)C2=CSC(=N2)N/N=C/C=C/C3=CC=C(O3)[N+](=O)[O-]
9685245,COC1=C(C=C(C=C1)/C=N/NC2=NC3=CC=CC=C3C(=O)N2O)OC
9685257,C1=CC=C2C(=C1)C(=O)N(C(=N2)N/N=C/C3=CC=C(C=C3)Cl)O
9685259,C/C(=N\NC1=NC2=CC=CC=C2C(=O)N1O)/C3=CC=CC=C3
9685300,C/C(=N\NC1=NC2=CC=CC=C2C(=O)N1O)/C3=CC=C(C=C3)Cl
9685310,C1=CC=C(C(=C1)/C=N/NC2=NC3=CC=CC=C3C(=O)N2O)Cl
9685356,C1=CC=C2C(=C1)C(=O)N(C(=N2)N/N=C/C3=CC=NC=C3)O
9688361,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-]
9688772,CCC(C)C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)N/N=C/C4=CC=C(O4)[N+](=O)[O-]
9688779,CN1C2C(C(=O)N(C1=O)C)NC(=N2)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
9691421,C1=CC=C(C=C1)C2=CC=C(C=C2)OCC(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
9694073,C1=CC=C2C(=C1)C(=NC=N2)N/N=C\C3=CC=C(O3)[N+](=O)[O-]
9694473,C1=CC(=CC=C1CC(=O)N/N=C/C2=CC=C(O2)[N+](=O)[O-])Br
9696646,C1=CC=C(C=C1)C(=O)N/C(=C/C2=CC=CS2)/C(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
9697016,C1=CC=C(C=C1)C2=NNC(=C2)C(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
9697093,C1=CC(=CC(=C1)Br)NCC(=O)N/N=C\C2=CC=C(O2)[N+](=O)[O-]
9728993,C1CCC(CC1)NC(=S)N/N=C/C2=CC=C(O2)[N+](=O)[O-]
9732353,CC1=CC=C(C=C1)C2=NNC(=S)N2/N=C/C=C/C3=CC=C(O3)[N+](=O)[O-]
10511576,C1=CC=C(C=C1)C(CN)C(=O)NO
10614076,C1[C@H]([C@H]([C@@H]([C@@]2(O1)C(=O)N(C3=CC=CC=C3S2)O)O)O)O
10725489,CCCCN(C(=O)CN)O
10774730,CN(C)CC(=O)NOCC1=CC=CC=C1
10848479,CN(C(=O)CCCOC1=CC=C(C=C1)OC)OC
10868753,CC(C)(C)ONC(=O)C12CC3CC(C1)CC(C3)C2
10889628,COC(=O)C(=C)C(C1=CC=C(O1)[N+](=O)[O-])O
10945544,C1=CC=C(C=C1)CON2C3=CC=CC=C3OC(C2=O)O
11073545,CONC(=O)[C@@H]1CCCN1
11107088,CC(C)(C)C1CCC(CC1)C(=O)N(C)OC
11161170,C1=CC=C(C=C1)CONC(=O)C2=CC=C(C=C2)CN
11183511,CN(C(=O)CC1CCC(CC1)OC)OC
11207358,C=CCON1C(=O)C2=C(C1=O)C=C(C=C2)C(=O)O
11241724,C=CC(C1=CC=CC=C1)ON2C(=O)CCC2=O
11242713,C1CC/C=C\C(CC1)ON2C(=O)C3=CC=CC=C3C2=O
11253293,CONC(=O)CN1C(=O)C2=CC=CC=C2C1=O
11484780,C1=CC=C(C=C1)CONC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CC=C3
11500419,COC1=CC(=C(C=C1)CC(=O)NOCC2=CC=CC=C2)OC
11558029,COC1=CC=C(C=C1)SC/C=C/C=C/C(=O)NO
11571908,COC1=CC(=C(C=C1)N)C(=O)NO
11651242,CNC1=CC=CC=C1C(=O)NOC
11658640,COC1=CC(=C(C=C1)CC(=O)NOC)OC
11817073,C1=CC=C(C=C1)CN=CC2=CC=C(O2)[N+](=O)[O-]
11957978,COC1=C(C=C(C=C1)CCC(=O)NOC)Cl
12025138,CCC1(NCC(=O)N1O)C
12032168,CC(C)CCC(=O)NOCC1=CC=CC=C1
12191734,C1=CC=C(C=C1)CONC(=O)C2=C(C=CC=N2)O
12200967,CC1=CN=C(N1)C2=CC=C(O2)[N+](=O)[O-]
12236367,CCONC(=O)C1=CC(=C(C(=C1)Cl)OC)Cl
12247051,C1=CC(=O)N(C=C1)OC(=O)C2=CC(=CC=C2)Br
12262975,C1=CC(=CC=C1C#CC2=CC=C(O2)[N+](=O)[O-])Br
12282504,CC1=C(C(=O)NO1)C(C)N
12405496,C1=CC=C(C=C1)CC(=O)NOC(=O)CC2=CC=CC=C2
12426643,C1=CN(C(=O)NC1=O)CC2=CC=C(O2)[N+](=O)[O-]
12426645,C1=C(OC(=C1)[N+](=O)[O-])CN2C=C(C(=O)NC2=O)Br
12467771,CNC(=O)N1C(=O)C=CO1
12593594,CC(C)(CCl)C(=O)NOCC1=CC=CC=C1
12648234,CONC(=O)C(C1=CC=CC=C1)O
12589367,CC1(CC(=O)N(O1)C)O
11794605,CC(C)C[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N(C)OC)NC(=O)OC(C)(C)C
9671082,C1=CC(=C(C=C1N/N=C/C2=CC=C(O2)[N+](=O)[O-])Cl)Cl
9774011,CC1=CC=CC=C1N=C(C2=CC=CC=N2)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
11139643,CCOP(=O)(C(C)C(=O)N(C)OC)OCC
11789909,CN(C(=O)C1CCCCC1=O)OC
10469955,CC(C)(C)OC(=O)NC1(CC1)C(=O)ON2C(=O)CCC2=O
9668335,C1=CC=C2C(=C1)C(=NC(=N2)C(Cl)(Cl)Cl)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
9723240,CC1=NN=C(N1/N=C/C2=CC=C(O2)[N+](=O)[O-])C
10037617,C1=CC=C(C=C1)CN(C(=O)CC2=CC=CS2)O
10846612,CONC(=O)/C=C/C1=CC2=C(C=C1)OCO2
11741431,C[Sn](C)(C)C1=CC=C(C=C1)CC(=O)ON2C(=O)CCC2=O
12396903,C1=CC2=C(C=CC3=C2C(=C1)C(=O)N(C3=O)OC4=C(C=C(C=C4)[N+](=O)[O-])[N+](=O)[O-])Cl
9817069,CC1CC(C2C3=C(C=CN(C3=O)O)OC(C2(C1)C)C)C
11120567,C1[C@@H]2C=C[C@H]1C3C2C(=O)N(C3=O)OC(=O)OCC4=CC=CC=C4
10432616,CCCCC[C@H](CC(=O)NO)C(=O)N1[C@@H](CCCN1)C(=O)N[C@@H](CC(C)C)C(=O)C
11110264,CC[C@H]1[C@H]2C[C@H]3[C@@]4(C[C@H]([C@@H]2CO3)N1)C5=CC=CC=C5N(C4=O)OC
11204755,C[C@@H]1C[C@@H]2[C@H]([C@@H]1OCC3=CC=C(C=C3)OC)C=C[C@H]([C@H]2CO)C[C@@H](C[C@@H](CC(=O)N(C)OC)OCOCCOC)O[Si](C)(C)C(C)(C)C
9668760,CN(C1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-])/N=C/C2=CC=C(O2)[N+](=O)[O-]
9670743,C=CCN1C2=CC=CC=C2N=C1/N=C/C3=CC=C(O3)[N+](=O)[O-]
9671317,C1=CC(=C(C(=C1)Cl)N/N=C/C2=CC=C(O2)[N+](=O)[O-])Cl
9678783,C1=CC=C2C(=C1)N=C(O2)SCC(=O)N/N=C/C3=CC=C(O3)[N+](=O)[O-]
9678889,C1=CC(=C(C=C1Cl)Cl)/C=N/N=C/C2=CC=C(O2)[N+](=O)[O-]
9682517,C1COCCN1CC2=C(N(N=N2)C3=NON=C3N)C(=O)N/N=C/C4=CC=C(O4)[N+](=O)[O-]
9700464,C1=CC(=CC=C1C2=CSC(=N2)N/N=C/C3=CC=C(O3)[N+](=O)[O-])Cl
9710635,C[C@@H](C(=O)N/N=C/C1=CC=C(O1)[N+](=O)[O-])NC(=O)C23CC4CC(C2)CC(C4)C3
9710636,C[C@H](C(=O)N/N=C/C1=CC=C(O1)[N+](=O)[O-])NC(=O)C23CC4CC(C2)CC(C4)C3
9714819,C1=CC=C(C=C1)CNC(=S)N/N=C/C2=CC=C(O2)[N+](=O)[O-]
9781286,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)N/N=C/C4=CC=C(O4)[N+](=O)[O-]
9816500,C1=CC=C(C=C1)C(=O)NOC(=O)SCC(=O)O
9830875,[Li+].[Li+].C1CC(=O)N(C1=O)OC(=O)C2=CC(=C(C=C2)C(=O)O)C3=C4C=CC(=N)C(=C4OC5=C3C=CC(=C5S(=O)(=O)[O-])N)S(=O)(=O)[O-]
9842045,C1=CC=C(C=C1)CC(C(=O)NO)NS(=O)(=O)C2=CC=C(C=C2)[N+](=O)[O-]
9869540,C[C@H](C(=O)NO)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)C2=CC=CC=C2
9872048,C1=CC=C2C(=C1)C(=O)N(N=N2)[O-]
9877584,CC(C(=O)O)N1C(=O)CC(CO1)O
9878997,C1=CC=C2C(=C1)C(C3=CC=CC=C32)S(=O)CC(=O)NO
9904561,C1C(C(C(=O)N1O)N)O
9923412,C1CC(=O)N(C1=O)OC(=O)[C]2[CH][CH][CH][CH]2
9942275,C1C(CON(C1=O)CC(=O)O)O
9951597,CCCC[C@@H](CC(=O)NO)NS(=O)(=O)C1=CC=C(C=C1)C2=CC=CC=C2
9989963,C1[C@@H]2[C@H](C[C@]1(C(=O)O)N)ONC2=O
9993199,C1=C(C=C(N(C1=O)O)Br)Br
10005262,CC(C)C[C@@H]([C@H](CSC1=CC=CS1)C(=O)NO)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC
10013447,C1=CC=C2C(=C1)C=CC(=N2)C3=NONC3=O
10015505,C[C@@H](C(=O)NCC(=O)NO)NC(=O)OC(C)(C)C
10035006,CCCCC1=C(ON(C1=O)C)C
10038657,CC(C)(C)ONC(=O)CC1=C(C=CC(=C1)[N+](=O)[O-])O
10058645,CN(C(=O)C1=CC=CC2=CC=CC=C21)O
10063550,CCCC(=O)NOCC1=C(C=CC2=C1C=C(C=C2)OC)OC
10064166,C1=CC=C(C=C1)C[C@@H](CN(C(=O)CC2=CC=CC=C2)O)C(=O)O
10080765,CC1CCNCC2=C1ONC2=O
10081223,C1[C@@H](C(=O)N(C1O)O)[C@@H](C(=O)O)N
10104738,CC(C)(C)OC(=O)NC1(CC1)C(=O)NO
10241243,CN(C(=O)CC1=CC=CS1)O
10261814,CCC1=C(C(=O)NO1)C(=O)OCC
10261956,CN(C(=O)C/C=C/C1=CC=CC=C1)O
10295961,C1=CC(=CC=C1N2C(=O)/C(=C\C3=CC=C(O3)[N+](=O)[O-])/C(=O)N2)I
10308333,C[N+](C)(C)C1=CC=C(C=C1)NC(=O)ON2C(=O)CCC2=O
10329736,CN1C(=O)CC2(O1)CCNCC2
10330031,CN1CCC2(CC1)CC(=O)N(C2)O
10330365,CCN1CCC2(CC1)CC(=O)N(C2)O
10332312,CON(C(=O)CC1=CC2=CC=CC=C2C=C1)Cl
10333820,CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)NO
10352366,CCN1C(=O)CC2(O1)CCNCC2
10353103,CCCCCCCCC1=C(ONC1=O)C
10362145,CCN(CC)CCCNC(=O)C(=O)N/N=C/C1=CC=C(O1)[N+](=O)[O-].Cl
10369862,CCCCC(CC(=O)NO)C(=O)N1C(CCCN1)C(=O)NC(C2=CC=[N+]3N2C(CCC3)C(=O)O)C(C)CC
10375063,CONC(=O)C1=C(C=CC(=C1)N)O
10375482,CC(C)N1C(=O)CC2(O1)CCNCC2
10384381,C[N+](C)(C)CC1CC(=O)N(O1)C2CCCCC2.[I-]
10384382,C[N+](C)(C)CC1CC(=O)N(O1)C2CCCCC2
10399075,C1=CC=C2C(=C1)C(=O)N(C2=O)OCCCC=O
10402190,CC(C)(C)OC(=O)N(C)CC(=O)NOCC1=CC=CC=C1
10406769,C[C@H](C1=CC=C(C=C1)Br)NC(=O)C2=CC=C(S2)C(=O)NO
10442422,C1C[C@]([C@H]2[C@@H]1C(=O)NO2)(C(=O)O)N
10443004,CCCCN(C(=O)CC1=CC=CC=C1)O
10445264,COC1=CC2=C(C=C1)N=C(N2)C3=CC=C(O3)[N+](=O)[O-]
10460184,CCCCCC(CC(=O)NO)C(=O)N1C(CCCN1)C(=O)NC(C2=CC=[N+]3N2CCCC3C(=O)[O-])C(C)CC
10460185,CCCCCC(CC(=O)NO)C(=O)N1C(CCCN1)C(=O)NC(C2=CC=[N+]3N2CCCC3C(=O)O)C(C)CC
10487330,CC1=C(C(=O)NO1)SCC#C
10487426,CCC1=C(C(=O)NO1)SCC
10489525,CC(C)(C)OC(=O)N1CC[C@@H]2[C@H]1C(=O)N2O
10500776,CC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)ON3C(=O)C4=CC=CC=C4C3=O
10503516,C1=CC=C(C=C1)CN(CC(=O)NO)S(=O)(=O)C2=CC=C(C=C2)I
10511123,COCN1C(=O)C=C(O1)C=O
10512890,CC(C)(C)OC(=O)N[C@H]1CN(C1=O)OC
10514363,C1=CC=C(C=C1)C2=CC=C(C=C2)OCC(=O)NO
10516377,CC(C)(C)ONC(=O)C(C(=O)OC)C(=O)OCC=C
10516961,CN(C(=O)CCCCCSCC1=CC=CC=C1)OC
10534813,CC1=CC2=C(O1)[N+](=CC=C2)[O-]
10536001,CC1=CSC(=C1C)C(=O)N(C)OC
10537389,CN(C(=O)C1=CC(=C(C=C1)OC)Cl)OC
10543341,CC(ON1C(=O)C2=CC=CC=C2C1=O)S(=O)C3=CC=CC=C3
10544814,CC1(O[C@H]2[C@@H](O1)[C@@H](O[C@@H]2C(=O)NO)N3C=NC4=C(N=CN=C43)N)C
10550993,CC1([14C](=O)N(C(=O)N1C)C[C@@H]([C@@H](CC2CCCC2)C(=O)N3CCCCC3)C(=O)NO)C
10558912,COCN1C(=O)C=C(O1)CO
10559161,COC1=C(C(=O)N(C1O)O)OC
10561201,CN1C(=O)C=C(O1)C2=NC3=CC=CC=C3C=C2
10567763,CCC1(C(=O)N(OC1=O)C(=O)C2=C(C=C(C=C2)OC)OC)CC
10583142,[C@@H]([C@@H](C(=O)O)O)(C(=O)NO)N
10583405,CC1=NC(=CC=C1)C2=CC(=O)NO2
10583406,CN1C(=O)C=C(O1)C2=CC=NC=C2
10583514,CN1C=NC2=C1C(=O)N(C=N2)OC
10587300,CS(=O)(=O)N(CC1=CC=CC=C1)CC(=O)NO
10607989,CCCCCCCC1=C(ONC1=O)C
10609439,CCC(C#C)ON1C(=O)C2=CC=CC=C2C1=O
10631522,CC1=NC(=CC=C1)C2=CC(=O)N(O2)C
10632204,CN(C(=O)[C@H](CC1=CC=CC=C1)O)OC
10636807,CCC1(C(=O)N(OC1=O)CCC(=O)N(CC)CC)CC
10638840,CC(C)(C)OC(=O)N[C@@H](COS(=O)(=O)C)C(=O)NOC
10640902,C1=CC=C(C=C1)CONC(=O)CCCCCNC(=O)C2=CC=CC=C2
10654777,C1CCC(CC1)N(C(=O)CN)O
10656973,CCC1=C(SC(=N1)CC)C(=O)N(C)OC
10660196,CC(C)(C)C1=C(C(=O)N(O1)COC)CBr
10680187,CC(C)C[C@H](C(=O)OC)N(C(=O)C=C)O
10680909,CC(CC#C)ON1C(=O)C2=CC=CC=C2C1=O
10689032,C1=CC=C(C=C1)C(=O)N2C(=C(C(=O)O2)CBr)C3=CC=CO3
10707068,CC1=C(N(OC1=O)C(=O)C2=CC=CC=C2)C3=CC=CO3
10708596,CC1=C(C(=O)NO1)SCC2=C(C=C(C=C2)Cl)Cl
10714220,C1=CC=C(C=C1)CN(CC(=O)NO)S(=O)(=O)C2=CC=CC3=CC=CC=C32
10725945,CN1C(=O)C=C(O1)C2=CN=CC=C2
10726322,C[C@@H]([C@@H](C(C)C)O)C(=O)N(C)OC
10727245,C1=CC=C2C(=C1)C=CC(=N2)C3=CC(=O)NO3
10729706,CC(C1=CC=CC=C1)C(=O)NOCC2=CC=CC=C2
10729713,C1=CC=C2C(=C1)N(C(=O)C(S2)SC(=N)N)O
10733221,CC1=C2C(=NC(=N1)C3=CC=CC=C3)C4=CC=CC=C4N(C2=O)O
10734904,C1=CC=C(C=C1)CN(CC(=O)NO)S(=O)(=O)C2=CC=CS2
10749972,CCCC(CCC)C1=CC(=O)NO1
10756320,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C(=O)NO)O)O)N
10760637,C1=CC=C(C=C1)CN(CC(=O)NO)S(=O)(=O)C2=CC=C(C=C2)Cl
10774943,CCOC(=O)C1=C(C(=O)N(O1)C(C)C)C
10776384,CN(C(=O)CC1=CC(=CC(=C1)OC)OC)OC
10778631,COC(CCCCC(=O)ON1C(=O)CCC1=O)OC
10799622,C1CC(OC1)ON2C(=O)C3=CC=CC=C3C2=O
10801536,CN(C(=O)C1=C(C=CS1)CBr)OC
10805072,CCN1C2=C(C=C(C=C2)C3N(C(=O)CS3)O)C4=CC=CC=C41
10821324,CCCCCCC1=C(ONC1=O)C
10821850,CCN1C(=O)C(=C(O1)C(=O)OCC)C
10824059,CC1=CC2=C(C=C1)C3=C(C(=O)N(C(=N3)C)O)N=N2
10824411,C1=CC=C(C=C1)C(=O)NOC2=CC=CC=C2Cl
10826669,CC1=CC(=CC=C1)CCON2C(=O)C3=CC=CC=C3C2=O
10844925,CN(C(=O)CN1CCCCC1)O
10844998,CN1C(=O)C=C(O1)C2=CC=CC=N2
10845325,CC1=C(ONC1=O)CC2=CC=CC=C2
10846970,CCC1=C(N=C(S1)CC)C(=O)N(C)OC
10852291,C1C(ON=C1C2=CC=CC=C2)ON3C(=O)C4=CC=CC=C4C3=O
