Code,Average IC50,Bioactivity,SMILES,INCHI-KEY
237777,80000,inactive,CCCC(CCC)C(Nc1ccc(CC(Nc(cccc2)c2N)=O)cc1)=O,HBZFXBWSDJMSMT-UHFFFAOYSA-N
237521,5000,inactive,CCCC(CCC)C(Nc1ccc(CCC(NO)=O)cc1)=O,KGAFAXUXSBOZLS-UHFFFAOYSA-N
434340,17500,inactive,CCCC(CCC)C(NCCSS(C)(=O)=O)=O,WAYLWFMKVAMISJ-UHFFFAOYSA-N
15217,4117500,inactive,CCCC(CCC)C(O)=O,NIJJYAXOARWZEE-UHFFFAOYSA-N
434436,56400,inactive,CCCC(CCC)C(Oc(cc1)ccc1C(SS1)=CC1=S)=O,WREBYPQOSZWUKP-UHFFFAOYSA-N
434391,9600,inactive,CCCC(CCC)C(OCCSS(C)(=O)=O)=O,ZHKBCGORMGLCBI-UHFFFAOYSA-N
1157578,1,active,CCCC(CCCCC[C@@H](C(N[C@@H](Cc(c1c2cccc1)c[n]2OC)C(N[C@@H]([C@@H](C)CC)C(CN1[C@@H]2CCCC1)=O)=O)=O)NC2=O)=O,NWSVQMVAPKFALM-DGUXJJNKSA-N
395809,154000,inactive,CCCC(CCCCCC(Nc1ccccc1)=O)C(NO)=O,BYJHFUANCOXWEC-UHFFFAOYSA-N
238022,1500,inactive,CCCC(Nc(cc1)ccc1C(NO)=O)=O,WASGGDMUCRMECJ-UHFFFAOYSA-N
238292,1600,inactive,CCCC(Nc1ccc(CCC(NO)=O)cc1)=O,GDXOJZRJOSSMPP-UHFFFAOYSA-N
238143,6000,inactive,CCCC(NCc(cc1)ccc1C(Nc(cccc1)c1N)=O)=O,JNZVVBSYCDVBHB-UHFFFAOYSA-N
468893,728.5,inactive,CCCC(SCC(c(cc1)ccc1NC(C)=O)=O)=S,DNEBYPSAEUCKGV-UHFFFAOYSA-N
468802,1766.5,inactive,CCCC(SCC(c(cc1)ccc1OC)=O)=S,AZUXMHLRMMAHNL-UHFFFAOYSA-N
2300701,476,inactive,CCCc1cc(-c(cc2)ccc2F)n[n]1Cc(cc1)ccc1C(NO)=O,IGPQRKBKNQMIIM-UHFFFAOYSA-N
2298251,3827,inactive,CCCc1n[n](Cc(cc2)ccc2C(NO)=O)c(-c(cc2)ccc2F)c1,VUUBTCJBUQTICZ-UHFFFAOYSA-N
1165853,137,active,CCCCC(/C=C/c1ccccc1)[n]1nnc(/C=C/C(NO)=O)c1,ZSNWEOFWQAALIR-DCIPZJNNSA-N
1444281,456,inactive,CCCCC(CC)CC(CCCCC(NO)=O)CC(Nc1ccccc1)=O,PHPVFHDMAAPRFZ-UHFFFAOYSA-N
2325317,53000,inactive,CCCCC(CCCC(Nc1ccccc1)=O)CCC(NO)=O,UVXBKULTGDABJT-UHFFFAOYSA-N
1179726,184000,inactive,CCCCC(CCCCC(Nc1ccccc1)=O)CC(NO)=O,GCLNLDYWOKBIRQ-UHFFFAOYSA-N
395810,72000,inactive,CCCCC(CCCCCC(Nc1ccccc1)=O)C(NO)=O,QGTUNJZJLLGFME-UHFFFAOYSA-N
237446,3600,inactive,CCCCC(NCc(cc1)ccc1C(NO)=O)=O,ZOLDKKORXZQAQV-UHFFFAOYSA-N
1162318,22,active,CCCCc1ccc(CN[C@@H]2[C@@H](C3)[C@H]2CN3c(nc2)ncc2C(NO)=O)cc1,CXJJKFFIFPKPMQ-BWTSREIZSA-N
1192622,126,active,CCCCc1nc(cc(/C=C/C(NO)=O)cc2)c2[n]1CCN(CC)CC,JHDKZFFAIZKUCU-ZRDIBKRKSA-N
2317402,60000,inactive,CCCCCCC(CCCC(Nc1ccccc1)=O)CCC(NO)=O,UXLCJJCZCBKZAI-UHFFFAOYSA-N
1157438,61,active,CCCCCCCC[C@@H](C(N[C@@H](Cc(c1c2cccc1)c[n]2OC)C(N[C@@H]([C@@H](C)CC)C(CN1[C@@H]2CCCC1)=O)=O)=O)NC2=O,HLNCULXJFNWYKC-PKUMLTOPSA-N
1574546,2550,inactive,CCCCCCCCN(Cc1ccc(/C=C/C(NO)=O)[o]1)Cc1ccccc1,FRDKBAJSLMYOQG-FOCLMDBBSA-N
1587226,410,inactive,CCCCCCCNC(Nc(cc(/C=C/C(NO)=O)cc1)c1OCCN(CC)CC)=O,PQKKFQPVWOVMPA-WYMLVPIESA-N
2720693,824,inactive,CCCCCCCSSCC/C=C/[C@H](CC(NCc1nc(C(N/C(\C(N[C@H]2CCCCNC(CCCCC[N+](c3c(C4(C)C)c5cc(S(O)(=O)=O)cc(S([O-])(=O)=O)c5cc3)=C4/C=C/C=C/C=C3/N(CC)c4ccc5c(S(O)(=O)=O)cc(S(O)(=O)=O)cc5c4C/3(C)C)=O)=O)=C\C)=O)c[s]1)=O)OC2=O,FICXIENSVIWZLA-VEEUAWDASA-N
1574545,2650,inactive,CCCCCCN(Cc1ccc(/C=C/C(NO)=O)[o]1)Cc1ccccc1,QZUOMAQFKQXNDM-BUHFOSPRSA-N
1587225,304,inactive,CCCCCCNC(Nc(cc(/C=C/C(NO)=O)cc1)c1OCCN(CC)CC)=O,VFDOXNPJOUCNJW-ACCUITESSA-N
1587230,187,active,CCCCCCNC(Nc(cc(/C=C/C(NO)=O)cc1)c1OCCN(CC)CC)=S,LOBXJDOHFDSWQW-ACCUITESSA-N
1574539,3490,inactive,CCCCCN(CCc(cc1)cc2c1OCO2)Cc1ccc(/C=C/C(NO)=O)[o]1,QOHLDCOJWHLRNF-CSKARUKUSA-N
1587224,186,active,CCCCCNC(Nc(cc(/C=C/C(NO)=O)cc1)c1OCCN(CC)CC)=O,HOSWZQJRTLVKKS-ZRDIBKRKSA-N
1587229,216,active,CCCCCNC(Nc(cc(/C=C/C(NO)=O)cc1)c1OCCN(CC)CC)=S,UORRAVDSYFMRGF-ZRDIBKRKSA-N
1587219,206,active,CCCCCNC(Nc(cc(/C=C/C(NO)=O)cc1)c1SCCN(CC)CC)=O,HWENGHCULNSUQK-ZRDIBKRKSA-N
2059209,3200000,inactive,CCCCCNC(SCC(C(O)=O)NC(C)=O)=S,SGLJUXLEWLBQFD-UHFFFAOYSA-N
2326645,340,inactive,CCCCN(Cc(cc1)ccc1C(NO)=O)C(c1nc(-c(cccc2)c2OC)c2[nH]c(cccc3)c3c2c1)=O,GHMMBLDJKGDEJK-UHFFFAOYSA-N
2318319,370,inactive,CCCCN(Cc(cc1)ccc1C(NO)=O)C(c1nc(-c2cc(OC)ccc2)c2[nH]c(cccc3)c3c2c1)=O,PSLKRNPGRXVDNW-UHFFFAOYSA-N
2319833,930,inactive,CCCCN(Cc(cc1)ccc1C(NO)=O)C(c1nc(C)c2[nH]c(cccc3)c3c2c1)=O,COXYRLGRSGLGHD-UHFFFAOYSA-N
2333825,2690,inactive,CCCCN(Cc(cc1)ccc1C(NO)=O)C(c1ncc2[nH]c(cccc3)c3c2c1)=O,ZMOPIACHKGLYFO-UHFFFAOYSA-N
1574543,540,inactive,CCCCN(Cc1ccc(/C=C/C(NO)=O)[o]1)Cc1ccccc1,NHJCCTCRMXGKKA-VAWYXSNFSA-N
2297602,84.8,active,CCCCNC(C(Cc1c[nH]c2c1cccc2)NC(/C=C/c(cc1)ccc1C(NO)=O)=O)=O,LYKAIKOGQXJEKJ-JLHYYAGUSA-N
2423965,80,active,CCCCNC(C(Cc1c[nH]c2c1cccc2)NC(c1ccc(/C=C/C(NO)=O)cc1)=O)=O,DYKJZQRPCQBIFI-JLHYYAGUSA-N
1587228,130,active,CCCCNC(Nc(cc(/C=C/C(NO)=O)cc1)c1OCCN(CC)CC)=S,ANZLOLYTGQBPAB-PKNBQFBNSA-N
1587218,172,active,CCCCNC(Nc(cc(/C=C/C(NO)=O)cc1)c1SCCN(CC)CC)=O,CHQRAVHDDOGPKV-PKNBQFBNSA-N
2059208,3460000,inactive,CCCCNC(SCC(C(O)=O)NC(C)=O)=S,BINHXWIZKQSGHU-UHFFFAOYSA-N
2392896,5300,inactive,CCCCOc(cc1)ccc1C(NOCc1ccc(/C=C/C(NO)=O)cc1)=O,IGDLRVINDZVIJS-MDWZMJQESA-N
1154771,115.539042,active,CCCN(C=C1[C@@H](C(N[C@@H]([C@H](C)CC)C(N(CCCC2)[C@H]2C(N[C@H]2CCCCCC(CC)=O)=O)=O)=O)NC2=O)c(cccc2)c2C1=O,QCAGJJVUDIGMDW-NAYSKJGCSA-N
2406851,260,inactive,CCCN(Cc(cc1)ccc1C(NO)=O)C(c1nc(-c(cc2)ccc2OC)c2[nH]c(cccc3)c3c2c1)=O,KPQDMIJNAQEQCP-UHFFFAOYSA-N
2318724,260,inactive,CCCN(Cc(cc1)ccc1C(NO)=O)C(c1nc(-c(cccc2)c2OC)c2[nH]c(cccc3)c3c2c1)=O,GRHVRPBYYMIFQA-UHFFFAOYSA-N
2328990,230,active,CCCN(Cc(cc1)ccc1C(NO)=O)C(c1nc(-c2cc(OC)ccc2)c2[nH]c(cccc3)c3c2c1)=O,MLRYQWKKCFZVEF-UHFFFAOYSA-N
2330470,850,inactive,CCCN(Cc(cc1)ccc1C(NO)=O)C(c1nc(C)c2[nH]c(cccc3)c3c2c1)=O,ZDMMGSXJDDVNNI-UHFFFAOYSA-N
2317668,2820,inactive,CCCN(Cc(cc1)ccc1C(NO)=O)C(c1ncc2[nH]c(cccc3)c3c2c1)=O,OPAPXJHXQVUFKI-UHFFFAOYSA-N
1574541,170,active,CCCN(Cc1ccc(/C=C/C(NO)=O)[o]1)Cc1ccccc1,ZGVKFIQBGUKMJO-ZHACJKMWSA-N
1574536,1590,inactive,CCCN(CCc(cc1)cc2c1OCO2)Cc1ccc(/C=C/C(NO)=O)[o]1,FBZFEASQFIMJFP-SOFGYWHQSA-N
1587222,234,active,CCCNC(Nc(cc(/C=C/C(NO)=O)cc1)c1OCCN(CC)CC)=O,QQUKTBGCSNIIQH-CSKARUKUSA-N
1587227,210,active,CCCNC(Nc(cc(/C=C/C(NO)=O)cc1)c1OCCN(CC)CC)=S,LGBNLUXDQLAABT-CSKARUKUSA-N
1587217,198,active,CCCNC(Nc(cc(/C=C/C(NO)=O)cc1)c1SCCN(CC)CC)=O,BRCOPXMTARZZEP-CSKARUKUSA-N
2376306,26,active,CCCNc(nc(Nc1c[n](CCCCCCC(NO)=O)nc1)nc1)c1Cl,PKADKDXQOLJENK-UHFFFAOYSA-N
468253,747,inactive,CCCSC(SCC(c1ccc(C(NC(C)c2ccccc2)=O)[s]1)=O)=S,RQBYQWASRFBDRN-UHFFFAOYSA-N
2410198,461700,inactive,CCN(C(c(cc(C(C)C)c(O)c1)c1O)=O)c(cc1)ccc1NC(CCCCCCC(NO)=O)=O,LKLHAJQTGSUGCT-UHFFFAOYSA-N
2371678,126010,inactive,CCN(C(c(cc(C(C)C)c(O)c1)c1O)=O)c1cc(NC(CCCCCCC(NO)=O)=O)ccc1,FNIONRPNCNQSQD-UHFFFAOYSA-N
2325665,830,inactive,CCN(Cc(cc1)ccc1C(NO)=O)C(c1nc(-c(cccc2)c2OC)c2[nH]c(cccc3)c3c2c1)=O,UBQHHUORECSEBR-UHFFFAOYSA-N
2323285,1750,inactive,CCN(Cc(cc1)ccc1C(NO)=O)C(c1nc(C)c2[nH]c(cccc3)c3c2c1)=O,FRNNIDLCVUMRMB-UHFFFAOYSA-N
2324979,4780,inactive,CCN(Cc(cc1)ccc1C(NO)=O)C(c1ncc2[nH]c(cccc3)c3c2c1)=O,YSINTFORBPXZJN-UHFFFAOYSA-N
386837,1995.3,inactive,CCN(CC)c(cc1)ccc1C(CSC(SCC)=S)=O,FCWZCXYKJNODDT-UHFFFAOYSA-N
2722749,210,active,CCN(CC)c(cc1)ccc1NC(CCCCCCC(NO)=O)=O,ZDUOFVUKXTVPDS-UHFFFAOYSA-N
1788985,7.3,active,CCN(CC)CC[n]1c(cccc2)c2c(CCNS(c2ccc(/C=C/C(NO)=O)cc2)(=O)=O)c1C,RIZOMAZFBKBGFE-NTCAYCPXSA-N
2734972,160,active,CCN(CC)CCCNC(c(cc1)ccc1NC(CCCCCCC(NO)=O)=O)=O,NZPGDQMUFAYZNZ-UHFFFAOYSA-N
2413284,120,active,CCN(CC)CCN(Cc(cc1)ccc1C(NO)=O)C(c1nc(-c(cc2)ccc2OC)c2[nH]c(cccc3)c3c2c1)=O,JRZVNAAWXOEPLT-UHFFFAOYSA-N
2737630,60,active,CCN(CC)CCNC(c(cc1)ccc1NC(CCCCCCC(NO)=O)=O)=O,QQUIELKEKZKGMG-UHFFFAOYSA-N
1574523,1250,inactive,CCN(Cc1ccc(/C=C/C(NO)=O)[o]1)Cc(cc1)ccc1-c1ccccc1,MGVYDSMTJALJHR-CCEZHUSRSA-N
1574540,130,active,CCN(Cc1ccc(/C=C/C(NO)=O)[o]1)Cc1ccccc1,YSHAULCJPNNZNY-ZHACJKMWSA-N
2318399,1800,inactive,CCN(Cc1ccncc1)C(SCc(cc1)ccc1C(Nc(cccc1)c1N)=O)=S,FFGSLXUZHVBGFN-UHFFFAOYSA-N
1574535,2310,inactive,CCN(CCc(cc1)cc2c1OCO2)Cc1ccc(/C=C/C(NO)=O)[o]1,WRFOGRFEKBCHAS-SOFGYWHQSA-N
1788987,29.6,active,CCN(CCc1c(C)[nH]c2c1cccc2)S(c1ccc(/C=C/C(NO)=O)cc1)(=O)=O,IXTOGGQOXUTXQZ-JLHYYAGUSA-N
2140432,1000,inactive,CCN(CCNC(c(cc1)ccc1N)=O)C(CCCCC(NO)=O)=O,ROMKSMVWFNHYLR-UHFFFAOYSA-N
2301214,112.1,active,CCNC(C(Cc1c[nH]c2c1cccc2)NC(/C=C/c(cc1)ccc1C(NO)=O)=O)=O,LHGQIEBSJZQPKV-FMIVXFBMSA-N
184994,4900,inactive,CCNC(C(CCCCCCOc(cc1)ccc1-c1ccccc1)=O)=O,MWIWLUQGNHOJFD-UHFFFAOYSA-N
2130661,1000,inactive,CCNC(c1n[o]c(-c(c(O)c2)cc(Cl)c2O)c1-c(cc1)ccc1OCCCC(NO)=O)=O,NOYOKQGXSCWVMZ-UHFFFAOYSA-N
2152321,100,active,CCNC(c1n[o]c(-c(c(O)c2)cc(Cl)c2O)c1-c(cc1)ccc1OCCCCC(NO)=O)=O,MEUNNBOAGQNWFT-UHFFFAOYSA-N
2129776,100,active,CCNC(c1n[o]c(-c(c(O)c2)cc(Cl)c2O)c1-c(cc1)ccc1OCCCCCC(NO)=O)=O,TZWFEHFHAYQZMS-UHFFFAOYSA-N
2165533,100,active,CCNC(c1n[o]c(-c(c(O)c2)cc(Cl)c2O)c1-c(cc1)ccc1OCCCCCCC(NO)=O)=O,VTUGYPRHRNFWFW-UHFFFAOYSA-N
2353448,10525,inactive,CCNC(NOCc1ccc(/C=C/C(NO)=O)cc1)=O,KLDXKMUOAVDEMA-BQYQJAHWSA-N
467668,607,inactive,CCNC(SCC(c(cc1)ccc1NC(C)=O)=O)=S,XYCXRCZOADBEQC-UHFFFAOYSA-N
468888,1647.5,inactive,CCNC(SCC(c(cc1)ccc1OC)=O)=O,NIRXGFABJVAPAH-UHFFFAOYSA-N
468804,195,active,CCNC(SCC(c(cc1)ccc1OC)=O)=S,QBMCUBDJDLZMHL-UHFFFAOYSA-N
2061292,286,inactive,CCOC(N(C1)CC1(C1)Oc(ccc(/C=C/C(NO)=O)c2)c2C1=O)=O,KEVBPBRWZRMFSI-GQCTYLIASA-N
2061301,150,active,CCOC(N(CC1)CC1(C1)Oc(ccc(/C=C/C(NO)=O)c2)c2C1=O)=O,CAIHRXBWGXOBRQ-GQCTYLIASA-N
1273272,408,inactive,CCOC(N(CC1)CCC1(C1)Oc(cc(/C=C/C(NO)=O)cc2)c2C1=O)=O,ZMMYEWAEHUCEBT-GQCTYLIASA-N
1273266,140,active,CCOC(N(CC1)CCC1(C1)Oc(ccc(/C=C/C(NO)=O)c2)c2C1=O)=O,DVCJTXLSSLMBJO-GQCTYLIASA-N
1273278,2990,inactive,CCOC(N(CC1)CCC11Oc(ccc(/C=C/C(NO)=O)c2)c2C1=O)=O,UPJSWMLGLJYDFB-GQCTYLIASA-N
2061310,232,active,CCOC(N(CCC1)CC1(C1)Oc(ccc(/C=C/C(NO)=O)c2)c2C1=O)=O,NATZJEFGEKXBAI-FNORWQNLSA-N
2061319,300,inactive,CCOC(N(CCC1)CCC1(C1)Oc(ccc(/C=C/C(NO)=O)c2)c2C1=O)=O,DOBANYWQYCYLKA-FNORWQNLSA-N
476361,17000,inactive,CCOC(NC(CCCCNS(N)(=O)=O)C(Nc1nc(-c2ccccc2)c[s]1)=O)=O,CRZWRKQPQRSBOI-UHFFFAOYSA-N
2152613,5,active,CCOC(Nc1cccc(-c2c[s]c(NC(CCCCCCC(NO)=O)=O)n2)c1)=O,GOPPJRNKHOYNRJ-UHFFFAOYSA-N
386833,199.53,active,CCOC(Nc1cccc(C(CSC(SCC)=S)=O)c1)=O,BLWAKUBNYXYXHV-UHFFFAOYSA-N
246104,79,active,CCOC(NCCSSCCNC(/C(\Cc(cc1)cc(Br)c1O)=N/O)=O)=O,PSFMBZXVOPCKLJ-UHFFFAOYSA-N
467667,13293,inactive,CCOC(SCC(c(cc1)ccc1NC(C)=O)=O)=S,QUBDSCYCHYYQJC-UHFFFAOYSA-N
468808,6300,inactive,CCOC(SCC(c(cc1)ccc1OC)=O)=O,SABHFVXDKFDQPI-UHFFFAOYSA-N
468803,2765.5,inactive,CCOC(SCC(c(cc1)ccc1OC)=O)=S,KSWPZVIUUGDWGZ-UHFFFAOYSA-N
1845061,50,active,CCOc1c(CCCN(C=CC=C2/C=C/C(NO)=O)C2=O)cccc1,KLNPMERKLHISFS-VAWYXSNFSA-N
1845049,320,inactive,CCOc1c(CCN(C=CC=C2/C=C/C(NO)=O)C2=O)cccc1,ABVYHBVBEQAYRY-MDZDMXLPSA-N
1845051,70,active,CCOc1ccc(CCN(C=CC=C2/C=C/C(NO)=O)C2=O)cc1,STSDFRLWJQHIML-JXMROGBWSA-N
1845050,120,active,CCOc1cccc(CCN(C=CC=C2/C=C/C(NO)=O)C2=O)c1,KLXKWWDJEHNMKO-CMDGGOBGSA-N
386811,79.43,active,CCSC(SCC(c(cc1)cc(Cl)c1Cl)=O)=S,REBFCOMKJAZNOF-UHFFFAOYSA-N
386823,3981.1,inactive,CCSC(SCC(c(cc1)cc(OC)c1OC)=O)=S,DRJCKXJBYGPNLV-UHFFFAOYSA-N
386826,501.19,inactive,CCSC(SCC(c(cc1)cc2c1OCCO2)=O)=S,JALIMUSEXLWZDK-UHFFFAOYSA-N
386828,501.19,inactive,CCSC(SCC(c(cc1)cc2c1OCO2)=O)=S,RNPXDCCCWNWZOF-UHFFFAOYSA-N
386831,501.19,inactive,CCSC(SCC(c(cc1)ccc1[N+]#[C-])=O)=S,QPIANPHZKJPHQY-UHFFFAOYSA-N
468104,79,active,CCSC(SCC(c(cc1)ccc1C(Nc(cc1)ccc1Cl)=O)=O)=S,RHEOWXVRBWQOPC-UHFFFAOYSA-N
467892,592,inactive,CCSC(SCC(c(cc1)ccc1C(Nc1ccccc1)=O)=O)=S,AMBOWCFENLDTBA-UHFFFAOYSA-N
468037,795,inactive,CCSC(SCC(c(cc1)ccc1C(NCc1ccccc1)=O)=O)=S,ORYRCWITJMCAJX-UHFFFAOYSA-N
468040,498,inactive,CCSC(SCC(c(cc1)ccc1C(NCCOc1ccccc1)=O)=O)=S,RPYKDZGNYHZISA-UHFFFAOYSA-N
386819,1000,inactive,CCSC(SCC(c(cc1)ccc1Cl)=O)=S,VZRHGGHKSPIJTI-UHFFFAOYSA-N
386830,524.37,inactive,CCSC(SCC(c(cc1)ccc1NC(C)=O)=O)=S,UPCXJNFWPGBLMF-UHFFFAOYSA-N
468440,407,inactive,CCSC(SCC(c(cc1)ccc1NC(c1cc2ccccc2nc1)=O)=O)=S,IILRWSXHDDKZBJ-UHFFFAOYSA-N
467894,3767,inactive,CCSC(SCC(c(cc1)ccc1NC(c1ccccc1)=O)=O)=S,VPOQFCLYDWBHAC-UHFFFAOYSA-N
467967,519.5,inactive,CCSC(SCC(c(cc1)ccc1NC(c1cnccc1)=O)=O)=S,PKCIYQRNTBVWMY-UHFFFAOYSA-N
468041,615,inactive,CCSC(SCC(c(cc1)ccc1NC(Nc1ccccc1)=O)=O)=S,SHVXUFRACUDDNM-UHFFFAOYSA-N
467965,1684.5,inactive,CCSC(SCC(c(cc1)ccc1Nc1ncnc2ccccc12)=O)=S,ZQTBIZBQRGUXFG-UHFFFAOYSA-N
468106,882.5,inactive,CCSC(SCC(c(cc1)ccc1NS(c(cc1)ccc1Cl)(=O)=O)=O)=S,VAQCHLOIYHPFNM-UHFFFAOYSA-N
386835,4068.433333,inactive,CCSC(SCC(c(cc1)ccc1NS(C)(=O)=O)=O)=S,FLHMNYANIKSKFS-UHFFFAOYSA-N
467896,421,inactive,CCSC(SCC(c(cc1)ccc1NS(c1ccccc1)(=O)=O)=O)=S,GUGUEEIYRWQGRW-UHFFFAOYSA-N
386834,794.33,inactive,CCSC(SCC(c(cc1)ccc1OC(F)F)=O)=S,QQBGURPEPZPQQI-UHFFFAOYSA-N
386820,1848.73,inactive,CCSC(SCC(c(cc1)ccc1OC)=O)=S,LZSHDMJZIRLVAP-UHFFFAOYSA-N
386836,630.96,inactive,CCSC(SCC(c(cc1)ccc1S(N)(=O)=O)=O)=S,FVHJJIJIAWFVIS-UHFFFAOYSA-N
468105,153.5,active,CCSC(SCC(c(cc1)ccc1S(Nc(cc1)ccc1Cl)(=O)=O)=O)=S,VFHTZGWIQOHPNI-UHFFFAOYSA-N
468108,196.5,active,CCSC(SCC(c(cc1)ccc1S(Nc(cc1)ccc1OC)(=O)=O)=O)=S,POHBVAZCXWBXPA-UHFFFAOYSA-N
386827,31623,inactive,CCSC(SCC(c1c2OCCOc2ccc1)=O)=S,RSQUORCDABKBTD-UHFFFAOYSA-N
467738,677,inactive,CCSC(SCC(c1cc(C(Nc2ccccc2)=O)ccc1)=O)=S,FVGKVEPCTCPZRZ-UHFFFAOYSA-N
467969,291,inactive,CCSC(SCC(c1cc(C(NCc2ccccc2)=O)ccc1)=O)=S,XOMSNPDAEZWQPV-UHFFFAOYSA-N
468039,263.5,inactive,CCSC(SCC(c1cc(C(NCCOc2ccccc2)=O)ccc1)=O)=S,PYDLUHVKGIBZLZ-UHFFFAOYSA-N
467669,6705,inactive,CCSC(SCC(c1cc(CNC(C)=O)ccc1)=O)=S,BSSKBTXEJGYBKF-UHFFFAOYSA-N
386829,1472.32,inactive,CCSC(SCC(c1cc(NC(C)=O)ccc1)=O)=S,CYMKTWZJWFXBKS-UHFFFAOYSA-N
467968,259.5,inactive,CCSC(SCC(c1cc(NC(c2cc3ccccc3nc2)=O)ccc1)=O)=S,BEKGFNTZGMLIIM-UHFFFAOYSA-N
467893,542,inactive,CCSC(SCC(c1cc(NC(c2ccccc2)=O)ccc1)=O)=S,TUVQCBOXOZAGTR-UHFFFAOYSA-N
467966,415,inactive,CCSC(SCC(c1cc(NC(c2cnccc2)=O)ccc1)=O)=S,ODEJQVXPGWPXQR-UHFFFAOYSA-N
386821,1258.9,inactive,CCSC(SCC(c1cc(OC)ccc1)=O)=S,CVVZFPXUVXQLME-UHFFFAOYSA-N
468354,631.5,inactive,CCSC(SCC(c1ccc(-c(cc2)ncc2N)[s]1)=O)=S,CZRWMSFEZKHZIS-UHFFFAOYSA-N
468353,345.5,inactive,CCSC(SCC(c1ccc(-c2ncc(CNc3cc4ccccc4nc3)cc2)[s]1)=O)=S,KHMNQJIQFPCIRQ-UHFFFAOYSA-N
468252,539.5,inactive,CCSC(SCC(c1ccc(C(NC(C)c2ccccc2)=O)[s]1)=O)=S,PHRZHWJJTXWEKH-UHFFFAOYSA-N
468255,243,inactive,CCSC(SCC(c1ccc(C(Nc2ccccc2)=O)[s]1)=O)=S,IHEOUULMVZUVFS-UHFFFAOYSA-N
468254,425.5,inactive,CCSC(SCC(c1ccc(C(NCc2cc(C)cc(C)c2)=O)[s]1)=O)=S,FZFMTPNMEZTLNG-UHFFFAOYSA-N
468182,215,active,CCSC(SCC(c1ccc(C(NCc2ccccc2)=O)[s]1)=O)=S,TWEPSOCUPBNCHH-UHFFFAOYSA-N
386803,605.9866667,inactive,CCSC(SCC(c1ccc(C)cc1)=O)=S,AEKWVQVKWFZHDI-UHFFFAOYSA-N
468351,3770,inactive,CCSC(SCC(c1ccc(CC(Nc(cc2)ccc2OC)=O)[s]1)=O)=S,ZSXALGICOGVKEL-UHFFFAOYSA-N
468350,313,inactive,CCSC(SCC(c1ccc(CC(NCc(cc2)ccc2OC)=O)[s]1)=O)=S,QUEZOCXDBQVCED-UHFFFAOYSA-N
468256,4939,inactive,CCSC(SCC(c1ccc(CC(NCc2ccccc2)=O)[s]1)=O)=S,ONFJDPCAUONRQT-UHFFFAOYSA-N
468352,321,inactive,CCSC(SCC(c1ccc(CC(NCCOc2ccccc2)=O)[s]1)=O)=S,WJUOYRHRYZIBNE-UHFFFAOYSA-N
468729,1033.5,inactive,CCSC(SCC(c1ccc(CCNC(C)=O)cc1)=O)=S,HKKFHCWTCWJBML-UHFFFAOYSA-N
467671,3357,inactive,CCSC(SCC(c1ccc(CN(C)C(C)=O)cc1)=O)=S,SFAAXJJCODFPCJ-UHFFFAOYSA-N
467670,1394.5,inactive,CCSC(SCC(c1ccc(CNC(C)=O)cc1)=O)=S,FMQROAYESWRZHI-UHFFFAOYSA-N
468038,339,inactive,CCSC(SCC(c1ccc(CNC(c2ccccc2)=O)cc1)=O)=S,PYMUGRVCGWSHJJ-UHFFFAOYSA-N
386815,39.81,active,CCSC(SCC(c1ccc(CNC(OCc2cnccc2)=O)cc1)=O)=S,NWIKUOBTLUTCAT-UHFFFAOYSA-N
468107,4564,inactive,CCSC(SCC(c1cccc(NS(c(cc2)ccc2Cl)(=O)=O)c1)=O)=S,DPTCMKCWMRUELD-UHFFFAOYSA-N
467895,1453.5,inactive,CCSC(SCC(c1cccc(NS(c2ccccc2)(=O)=O)c1)=O)=S,JNOFCFLOICBBCN-UHFFFAOYSA-N
468179,110,active,CCSC(SCC(c1cccc(S(N(C)c(cc2)ccc2OC)(=O)=O)c1)=O)=S,FIPYITCQUHBSCJ-UHFFFAOYSA-N
468181,937,inactive,CCSC(SCC(c1cccc(S(Nc(cc2)cc3c2OCO3)(=O)=O)c1)=O)=S,WKZSYTYBAIJRJA-UHFFFAOYSA-N
468178,1392.5,inactive,CCSC(SCC(c1cccc(S(Nc(cc2)ccc2OC)(=O)=O)c1)=O)=S,AOMSINXRCCMAEK-UHFFFAOYSA-N
468180,623.5,inactive,CCSC(SCC(c1cccc(S(Nc2cc(C(N)=O)ccc2)(=O)=O)c1)=O)=S,IMTBCRKFPTWXLU-UHFFFAOYSA-N
386818,1995.3,inactive,CCSC(SCC(c1ccccc1)=O)=S,LRFYMMNEDGCZJX-UHFFFAOYSA-N
386814,50.12,active,CCSC(SCC(CCCCCCC(Nc1ccccc1)=O)=O)=S,JQKQKOKLNGOQDW-UHFFFAOYSA-N
386816,2511.9,inactive,CCSC(SCC(Nc(cc1)cc(Cl)c1Cl)=O)=S,FWNJMBADFCZOLJ-UHFFFAOYSA-N
1162324,23,active,CN([C@@H]1[C@@H](C2)[C@H]1CN2c(nc1)ncc1C(NO)=O)S(c1cc2ccccc2cc1)(=O)=O,VGFVITPVKUBNCG-BWTSREIZSA-N
1573108,160,active,CN(c(ccc(C#C/C=C/C(NO)=O)c1)c1C(c1ccccc1)=NC1)C1=O,HRABXMKDRVKZIZ-UXBLZVDNSA-N
1573105,360,inactive,CN(c(ccc(C#CCCCC(NO)=O)c1)c1C(c1ccccc1)=NC1O)C1=O,VAYFPVNIXNPVGX-UHFFFAOYSA-N
